"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.779378754178243,0.102122087907364,7.63183332958514,0.151942570573186,5.1294298315352
"theta_w_1",-0.0373895846773571,0.147522190457989,-0.253450579613003,0.228849765017838,-0.163380480965068
"sigma_1",10.6870778239244,0.256428293339216,41.6766718085472,0.579674505230848,18.4363426845353
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_female_1",-0.247823311055446,0.0896152173134319,-2.76541550068084,0.11985627866682,-2.06767066199637
"PH_mayor45_1",0.397848150763212,0.108218144926482,3.67635345286589,0.201274889021078,1.97664076576164
"PH_underage_in_household_1",0.0312652643474699,0.0964181051902337,0.324267566612964,0.156219936189847,0.200136199706768
"PH_only_worker_1",-0.202561188109606,0.0990901904124877,-2.04421030241636,0.198859117966746,-1.01861654713504
"theta_w_female_1",0.277499254761911,0.138502107396142,2.00357424142443,0.187770665502873,1.4778626577199
"theta_w_mayor45_1",-0.267842851715092,0.160963714716205,-1.66399521896798,0.306866523893031,-0.872831771667794
"theta_w_underage_in_household_1",-0.0311761238251744,0.151495435675375,-0.205789195471069,0.242942152360972,-0.128327354978118
"theta_w_only_worker_1",-0.0597916057010428,0.165759251148452,-0.360713536570543,0.392551269572338,-0.152315405236576
"PH_2",1.46236176277332,0.106087049789335,13.7845454810671,0.218879627239809,6.68112323295911
"theta_w_2",-2.00863201955611,0.206153130158739,-9.74339811386544,0.431561889312841,-4.65433132372828
"sigma_2",4.70384093238509,0.158296994894144,29.7152888817038,0.291518087137284,16.1356743884297
"asc_2",0.221125746432394,0.143364674583263,1.54240050469315,0.200765981039418,1.10141043461431
"x_female_2",0.234648974945499,0.114281136675572,2.05326077226231,0.135581082621891,1.73069111418655
"x_mayor45_2",-0.288882004597631,0.117380850502831,-2.46106586687803,0.147945894123839,-1.9526192755023
"x_underage_in_household_2",0.191304710431836,0.121330946953605,1.5767181847265,0.145536665241382,1.31447776486114
"x_only_worker_2",-0.643837511739016,0.136789492341608,-4.70677608870092,0.170065271434267,-3.78582591442175
"x_university_2",0.524328442442083,0.131926050924621,3.97441171601255,0.216648682324593,2.42017831272341
"x_metropolitana_2",0.17441032093455,0.14590065587027,1.19540463950778,0.165757338388647,1.05220271168698
"PH_female_2",0.00750428402222228,0.0438050331438915,0.171310999755943,0.0807037258118289,0.0929855957297372
"PH_mayor45_2",-0.011992612289165,0.0528281828879869,-0.227011637227676,0.118585165590834,-0.101130796836294
"PH_underage_in_household_2",-0.103126372769398,0.0668296656943164,-1.54312267909741,0.159082221186833,-0.648258315731474
"PH_only_worker_2",-1.25040743468822,0.0891807042187573,-14.0210536084242,0.185752271174741,-6.73158625076481
"theta_w_female_2",0.0640312247647431,0.0898415835862463,0.712712557022933,0.175610896863519,0.364619883551457
"theta_w_mayor45_2",0.180442486642319,0.105832795757422,1.70497703808099,0.252800642442677,0.713773845267164
"theta_w_underage_in_household_2",0.188298301536881,0.122795067774266,1.53343538099616,0.278716505328954,0.675590781086475
"theta_w_only_worker_2",2.43052263492885,0.176156470653981,13.7975211804911,0.38796368612383,6.26481993511393
