"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.77945095638065,0.103993857974724,7.4951633833038,0.16444286836029,4.73994989355753
"theta_w_1",-0.0374890277816889,0.149586153117832,-0.250618302565466,0.241395199627098,-0.155301463490579
"sigma_1",10.6873072979315,0.219529558964845,48.6827712328386,0.405704849328558,26.3425673013744
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_female_1",-0.247833028156883,0.0900167116288612,-2.75318908758519,0.124914156524634,-1.98402675126745
"PH_mayor45_1",0.397852391208792,0.107704454147022,3.69392700013785,0.202057301934998,1.96900773888776
"PH_underage_in_household_1",0.0312132560468982,0.0920481287550895,0.339097127438045,0.14274921413978,0.218657988662089
"PH_only_worker_1",-0.202746487683056,0.0998665867711275,-2.03017339671082,0.190056402960803,-1.06677009837375
"theta_w_female_1",0.277507107985527,0.140457529706927,1.97573678367092,0.201725848103013,1.37566459923279
"theta_w_mayor45_1",-0.267864782345985,0.160123156065619,-1.67286724123906,0.308191088107047,-0.86915161626265
"theta_w_underage_in_household_1",-0.0310407406296724,0.144636332983264,-0.214612331420655,0.222389734981881,-0.139578117812863
"theta_w_only_worker_1",-0.0594258271692504,0.167752981842791,-0.354246026010679,0.382991122752001,-0.155162414058695
"PH_2",1.46248964436377,0.105810363220778,13.8217996786594,0.22804321346542,6.41321275094881
"theta_w_2",-2.00887593648684,0.204822078385093,-9.80790719597076,0.446970853934051,-4.49442266493565
"sigma_2",4.70380761156946,0.129551939777038,36.3082761992204,0.183653948630966,25.6123412898749
"asc_2",0.221151588607614,0.142023157767055,1.55715160882667,0.180461733737998,1.22547636015008
"x_female_2",0.234581677436068,0.110500331296294,2.12290474321805,0.116167709877744,2.01933633436472
"x_mayor45_2",-0.288800599500656,0.120532446937323,-2.39604029320696,0.15587870107967,-1.85272649502672
"x_underage_in_household_2",0.191328205221577,0.118090238230115,1.6201864615494,0.13175697242755,1.4521296421469
"x_only_worker_2",-0.644036427050353,0.131130377216274,-4.91142053216351,0.150161016174979,-4.28897222099158
"x_university_2",0.524483784670355,0.130388062673433,4.02248314697308,0.188314925491958,2.7851418749745
"x_metropolitana_2",0.174291736306042,0.150184544318746,1.16051712975292,0.161503918315252,1.07917961448977
"PH_female_2",0.0074607744632131,0.0459896586286871,0.162227219894154,0.0901531461398365,0.0827566733127727
"PH_mayor45_2",-0.0120950810146273,0.0517845017565743,-0.233565653899369,0.110362538785805,-0.109594080996105
"PH_underage_in_household_2",-0.103223580523149,0.0643182944625683,-1.60488678043574,0.147657639122141,-0.699073756947744
"PH_only_worker_2",-1.25031432774546,0.0787647966940161,-15.8740246940858,0.121399553370899,-10.2991674436026
"theta_w_female_2",0.0641329668566662,0.0944849000524176,0.678764192173427,0.195464340739183,0.328105712858602
"theta_w_mayor45_2",0.180665033321297,0.103395551989365,1.74731920131225,0.234672964600795,0.769858742052495
"theta_w_underage_in_household_2",0.188445620431506,0.118780787367107,1.58649916883521,0.260387595317676,0.723711973305027
"theta_w_only_worker_2",2.43031294095903,0.15318760561076,15.8649450212982,0.252873902055841,9.61077011585939
