"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.741300063468922,0.0704425009818053,10.5234773487159,0.0988881739683616,7.496346971743
"theta_w_1",-0.0702359340976892,0.108675600186029,-0.646289820138657,0.156729613993916,-0.448134416386782
"sigma_1",9.33631164567229,0.13096233402111,71.29005233037,0.219646044491945,42.5061678996668
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_female_1",-0.123579944555595,0.0512021594237863,-2.41356899682214,0.0626266699613871,-1.97327982841478
"PH_mayor45_1",0.320822925728951,0.0653730195713922,4.90757391707428,0.118198868587094,2.71426393132143
"PH_underage_in_household_1",0.037858214025124,0.0521880447759224,0.725419283049868,0.0741573897158126,0.51051168562169
"PH_only_worker_1",-0.447539023148307,0.0626393007036061,-7.144700182174,0.0728509347059968,-6.143215937509
"theta_w_female_1",0.122062087794626,0.0879379868441327,1.38804732943202,0.107544964644876,1.13498654444387
"theta_w_mayor45_1",-0.160958187365719,0.102416828735232,-1.57159901701143,0.179118028082447,-0.898615226445165
"theta_w_underage_in_household_1",0.0135946667280985,0.0921088580881617,0.147593478089658,0.132730858562981,0.1024228041262
"theta_w_only_worker_1",0.529945768841392,0.10118578146067,5.23735411429696,0.124472107074511,4.25754637964116
"PH_2",1.25658447634513,0.110258652745588,11.3966971757273,0.164851069505507,7.62254366995873
"theta_w_2",-1.95740877498362,0.207772532852995,-9.42092175566123,0.312169497465624,-6.27033964200545
"sigma_2",4.00883615764405,0.117510119343981,34.1148164943074,0.117972033263495,33.9812415429863
"asc_2",-0.144702893483314,0.138142996643379,-1.04748627870633,0.160829101068603,-0.899730785795971
"x_female_2",-0.351109062769955,0.11811684829915,-2.97255698764256,0.125618962223607,-2.79503234666887
"x_mayor45_2",0.0976653573873988,0.123817215725269,0.788786573945446,0.137782664263709,0.708836325014535
"x_underage_in_household_2",0.227154713191602,0.119787628613925,1.89631196326393,0.127521774250505,1.78130138579609
"x_only_worker_2",-1.41590876369491,0.151478067472721,-9.34728563229057,0.160152531976382,-8.84100142671311
"x_university_2",0.522456333715206,0.120104995385595,4.34999670111863,0.127495230446137,4.09785002848344
"x_metropolitana_2",0.0966334202209984,0.146307631512281,0.660481064604528,0.153445302162078,0.629758088774384
"PH_female_2",0.591005764482967,0.073728751878207,8.01594696000351,0.0861516468622137,6.86006345796488
"PH_mayor45_2",-0.370829903524062,0.0431014658596898,-8.60364946127916,0.0527590202106845,-7.02874886688975
"PH_underage_in_household_2",-0.772941171536213,0.0986813631852053,-7.83269653546999,0.145167489455454,-5.32447846577518
"PH_only_worker_2",-0.0537468737538001,0.0337763458450356,-1.59125779918255,0.0348451894510797,-1.54244745402395
"theta_w_female_2",-1.17540922085154,0.14197681877416,-8.27888123568429,0.166869215408115,-7.04389493278808
"theta_w_mayor45_2",0.858598551091355,0.0858338038351306,10.003035083247,0.107098987588561,8.01686897722888
"theta_w_underage_in_household_2",1.4066779775044,0.181889294151511,7.73370408668831,0.268469508125904,5.23961915572441
"theta_w_only_worker_2",0.0436001554337182,0.0678160929461145,0.642917536820679,0.0680415898068055,0.640786841658384
